"datatime","server name","server id","latency","jitter","packet loss","download","upload","download bytes","upload bytes","share url","download server count"
2022-05-23T13:30:05+02:00,"INNOVA-tel - Caltagirone","19305","13.316","0.308","N/A","2314918","2417580","23682416","15310080","https://www.speedtest.net/result/c/c5368e13-6b22-41cc-aa30-c0e6ec3c648d","1"
2022-05-23T14:00:05+02:00,"INNOVA-tel - Caltagirone","19305","14.507","0.948","N/A","2747704","2381190","22743602","14722560","https://www.speedtest.net/result/c/1b1b7c48-2823-4b59-8b46-0f9760956239","1"
2022-05-23T14:30:04+02:00,"INNOVA-tel - Caltagirone","19305","14.208","1.106","N/A","2918821","2490841","21670807","19555200","https://www.speedtest.net/result/c/6d205598-49ae-4b9c-86a1-842a9070120c","1"
2022-05-23T15:00:05+02:00,"INNOVA-tel - Caltagirone","19305","15.314","2.326","N/A","2071257","2362030","18681584","12759840","https://www.speedtest.net/result/c/3991b5c7-8184-4384-9b3f-c2370d7b9ed8","1"
2022-05-23T15:30:05+02:00,"INNOVA-tel - Caltagirone","19305","13.427","1.087","N/A","2474382","2450865","34976627","33357600","https://www.speedtest.net/result/c/7dcacaf3-cb15-4a76-8c6b-6aad592a61c0","1"
2022-05-23T16:00:05+02:00,"INNOVA-tel - Caltagirone","19305","14.713","0.502","N/A","2763483","2499292","40212021","21257280","https://www.speedtest.net/result/c/129ff715-deac-4c23-88eb-fcead9001af1","1"
2022-05-23T16:30:05+02:00,"INNOVA-tel - Caltagirone","19305","14.237","0.46","N/A","2922495","2491923","21025389","9963360","https://www.speedtest.net/result/c/c60c161c-9f09-49e5-8b25-83de8dcf02a9","1"
2022-05-23T17:00:05+02:00,"INNOVA-tel - Caltagirone","19305","14.432","0.362","N/A","3192684","2487290","43613592","35268480","https://www.speedtest.net/result/c/1945463e-c3c2-4cb7-8a4a-91ae55c8ebe7","1"
2022-05-23T17:30:05+02:00,"INNOVA-tel - Caltagirone","19305","13.862","1.052","N/A","3141513","2496837","43839886","9489600","https://www.speedtest.net/result/c/ca38ecea-c4ab-488c-bab0-e281e6f494fb","1"
2022-05-23T18:00:05+02:00,"INNOVA-tel - Caltagirone","19305","14.114","2.43","N/A","2480077","1970259","33170862","13276800","https://www.speedtest.net/result/c/d2650801-7b19-4b88-9a1f-5018d9febb8e","1"
2022-05-23T18:30:05+02:00,"INNOVA-tel - Caltagirone","19305","14.623","1.302","N/A","2778346","2495500","32742279","9008640","https://www.speedtest.net/result/c/5417cb77-3cad-4444-8cf2-b14583a05e29","1"
2022-05-23T19:00:04+02:00,"INNOVA-tel - Caltagirone","19305","14.053","1.207","N/A","2259170","2495682","17206866","16467424","https://www.speedtest.net/result/c/5a130c67-8d8b-4520-b05e-536c2a7f1126","1"
2022-05-23T19:30:05+02:00,"WeLink - Niscemi","17474","19.044","2.081","0.334448","969554","1615024","12891984","19757808","https://www.speedtest.net/result/c/27894418-89f6-44aa-b5bc-e2fe7b5cff1d","1"
2022-05-23T20:00:05+02:00,"INNOVA-tel - Caltagirone","19305","15.104","2.854","N/A","2177885","2278630","14489587","20685600","https://www.speedtest.net/result/c/3d118034-e804-42e3-aae5-ab1857173c12","1"
2022-05-23T20:30:05+02:00,"INNOVA-tel - Caltagirone","19305","12.245","0.624","N/A","2577754","2484648","35212559","9691200","https://www.speedtest.net/result/c/5d982cd1-5117-4589-8e52-41d73e84a9be","1"
2022-05-23T21:00:05+02:00,"INNOVA-tel - Caltagirone","19305","13.019","1.39","N/A","2689640","1767270","37682508","22330080","https://www.speedtest.net/result/c/41b1f575-1813-4f61-a737-55841fa22fd3","1"
2022-05-23T21:30:05+02:00,"WeLink - Niscemi","17474","73.542","26.137","0","652639","396146","5786444","6311760","https://www.speedtest.net/result/c/b6a4820f-131b-43d5-bb42-ea9da824b6b8","1"
2022-05-24T07:43:24+02:00,"INNOVA-tel - Caltagirone","19305","17.107","6.747","N/A","3579498","2430021","47651562","31766400","https://www.speedtest.net/result/c/9a7f9fe0-58bf-4226-9181-de2f98defe0b","1"
2022-05-24T08:00:04+02:00,"INNOVA-tel - Caltagirone","19305","15.187","0.708","N/A","3296637","2484549","45787935","8981280","https://www.speedtest.net/result/c/b5abab4f-0254-4d7f-8662-0592f2cdeda0","1"
2022-05-24T08:30:04+02:00,"INNOVA-tel - Caltagirone","19305","13.609","0.725","N/A","2809049","2365480","31702734","24624000","https://www.speedtest.net/result/c/ca91d71c-df8d-48c1-a098-29c6f2524f1e","1"
2022-05-24T09:00:04+02:00,"INNOVA-tel - Caltagirone","19305","13.489","0.98","N/A","2417251","2503540","20585283","21594240","https://www.speedtest.net/result/c/128e3270-fd86-45eb-bbf8-a6c1fc83519e","1"
2022-05-24T09:30:04+02:00,"INNOVA-tel - Caltagirone","19305","14.529","2.677","N/A","2367138","2498172","18481450","9984960","https://www.speedtest.net/result/c/73d20039-b35f-430c-9f4c-95936d2c3754","1"
2022-05-24T10:00:04+02:00,"INNOVA-tel - Caltagirone","19305","13.982","0.645","N/A","2812307","2489690","21570056","12931200","https://www.speedtest.net/result/c/cc18d26d-0b1f-4281-af6a-ef114e68d727","1"
2022-05-24T10:30:04+02:00,"INNOVA-tel - Caltagirone","19305","13.544","0.819","N/A","2293545","2489980","9976957","25299360","https://www.speedtest.net/result/c/fa9aab0b-96bc-4a7b-9748-d7e97a79ad71","1"
2022-05-24T11:00:04+02:00,"INNOVA-tel - Caltagirone","19305","14.236","0.757","N/A","2293702","2499495","33108799","16715520","https://www.speedtest.net/result/c/22a69b0f-22fd-423d-9293-209e3f5b00ee","1"
